unixtime,temp,oxy
1496353980,16.761884,8.30947
1496354580,16.558202,8.260287
1496355180,16.42224,8.433914
1496355780,16.294644,8.537239
1496356380,16.141359,8.563833
1496356980,16.013475,8.589802
1496357580,15.902533,8.61776
1496358180,15.834209,8.821791
1496358780,15.800032,8.832915
1496359380,15.723098,8.718549
1496359980,15.628998,8.719805
1496360580,15.440562,8.458349
1496361180,15.311901,8.598357
1496361780,15.217453,8.614381
1496362380,15.114324,8.597536
1496362980,14.985271,8.610575
1496363580,14.84744,8.63375
1496364180,14.657617,8.489465
1496364780,14.450128,8.204056
1496365380,14.242197,8.061265
1496365980,14.051194,7.923112
1496366580,13.868508,7.82376
1496367180,13.659276,7.708853
1496367780,13.449553,7.614937
1496368380,13.283165,7.540577
1496368980,13.116454,7.455216
1496369580,12.958214,7.392637
1496370180,12.782037,7.318161
1496370780,12.60548,7.244827
1496371380,12.410819,7.195071
1496371980,12.215676,7.151837
1496372580,12.028946,7.10673
1496373180,11.841758,7.102303
1496373780,11.671996,7.087387
1496374380,11.501844,7.09564
1496374980,11.331296,7.104152
1496375580,11.178358,7.11924
1496376180,11.007038,7.128256
1496376780,10.862445,7.15273
1496377380,10.717552,7.177463
1496377980,10.599601,7.188691
1496378580,10.481447,7.211671
1496379180,10.363087,7.240673
1496379780,10.262773,7.258644
1496380380,10.153168,7.273601
1496380980,10.043381,7.282826
1496381580,9.942582,7.342447
1496382180,9.841628,7.378831
1496382780,9.758912,7.386058
1496383380,9.67609,7.387404
1496383980,9.593162,7.412638
1496384580,9.510126,7.455994
1496385180,9.436226,7.472711
1496385780,9.371492,7.480634
1496386380,9.297429,7.497496
1496386980,9.232552,7.49949
1496387580,9.17689,7.52281
1496388180,9.111889,7.530936
1496388780,9.056119,7.530148
1496389380,9.009606,7.538602
1496389980,8.963058,7.583584
1496390580,8.916474,7.598241
1496391180,8.879182,7.616122
1496391780,8.841867,7.615665
1496392380,8.813866,7.61227
1496392980,8.795192,7.648858
1496393580,8.76717,7.64546
1496394180,8.729787,7.663498
1496394780,8.701734,7.641661
1496395380,8.664311,7.684379
1496395980,8.636228,7.656345
1496396580,8.608132,7.696164
1496397180,8.580024,7.668104
1496397780,8.561277,7.704988
1496398380,8.542525,7.686256
1496398980,8.523767,7.717028
1496399580,8.505003,7.716856
1496400180,8.486233,7.698107
1496400780,8.467458,7.704132
1496401380,8.448676,7.710163
1496401980,8.429889,7.685264
1496402580,8.411096,7.685111
1496403180,8.392296,7.734518
1496403780,8.382895,7.74377
1496404380,8.382895,7.787445
1496404980,8.382895,7.837663
1496405580,8.382895,7.907242
1496406180,8.401697,8.016164
1496406780,8.448676,8.156336
1496407380,8.505003,8.329252
1496407980,8.570651,8.420979
1496408580,8.626864,8.517131
1496409180,8.701734,8.663487
1496409780,8.80453,8.837988
1496410380,8.935112,8.955258
1496410980,9.028215,9.051718
1496411580,9.102597,9.075301
1496412180,9.232552,9.256469
1496412780,9.445468,9.38695
1496413380,9.685298,9.60294
1496413980,9.905889,9.745011
1496414580,10.207993,9.865651
1496415180,10.490543,9.931478
1496415780,10.744742,10.018267
1496416380,10.898621,10.006071
1496416980,11.106274,9.939838
1496417580,11.29534,9.955216
1496418180,11.394176,9.932598
1496418780,11.546659,9.703208
1496419380,11.788191,9.941963
1496419980,12.144594,10.008884
1496420580,12.508209,10.058188
1496421180,12.826116,10.101808
1496421780,13.151578,10.084569
1496422380,13.475796,10.085674
1496422980,13.798818,10.071308
1496423580,14.138061,10.051734
1496424180,14.467435,10.045434
1496424780,14.778454,10.030084
1496425380,15.036911,10.009774
1496425980,15.243219,9.983978
1496426580,15.414842,9.971378
1496427180,15.60332,9.843555
1496427780,15.834209,9.877136
1496428380,15.95375,9.800553
1496428980,15.93668,9.625192
1496429580,15.868376,9.383716
1496430180,15.91107,9.569149
1496430780,16.1584,9.727525
1496431380,16.1584,9.531263
1496431980,15.919607,9.109313
1496432580,15.705995,8.716786
1496433180,15.61188,8.517153
1496433780,15.543384,8.610145
1496434380,15.551949,8.847502
1496434980,15.59476,9.012585
1496435580,15.646113,9.1784
1496436180,15.697442,9.269489
1496436780,15.765846,9.379518
1496437380,15.834209,9.387581
1496437980,15.842752,9.297982
1496438580,15.800032,9.273465
1496439180,15.731649,9.027431
1496439780,15.59476,8.71632
1496440380,15.406267,8.322982
1496440980,15.251807,8.364152
1496441580,15.363384,8.682375
1496442180,15.60332,8.942109
1496442780,15.59476,8.723591
1496443380,15.800032,8.744769
1496443980,15.808577,8.727423
1496444580,15.569075,8.601942
1496445180,15.457706,8.509289
1496445780,15.663225,7.55373
1496446380,16.26911,6.78831
1496446980,16.507233,6.603697
1496447580,16.396731,6.690485
1496448180,16.141359,6.720941
1496448780,15.893994,6.810708
1496449380,15.628998,6.855959
1496449980,15.354805,6.904235
1496450580,15.19168,7.171311
1496451180,15.045515,7.371743
1496451780,14.84744,7.206071
1496452380,14.666253,6.864948
1496452980,14.597144,6.523773
1496453580,14.588502,6.210867
1496454180,14.545281,5.964308
1496454780,14.476088,5.855421
1496455380,14.346218,5.851459
1496455980,14.172786,5.929084
1496456580,13.955547,6.027795
1496457180,13.71163,6.104915
1496457780,13.449553,6.162625
1496458380,13.195463,6.214165
1496458980,12.958214,6.23191
1496459580,12.746756,6.233481
1496460180,12.525903,6.227486
1496460780,12.322178,6.227525
1496461380,12.135704,6.243608
1496461980,11.948779,6.275181
1496462580,11.779259,6.307738
1496463180,11.609354,6.356056
1496463780,11.44803,6.387133
1496464380,11.29534,6.416221
1496464980,11.160344,6.446116
1496465580,11.034116,6.453043
1496466180,10.907663,6.549352
1496466780,10.78098,6.609745
1496467380,10.654065,6.692358
1496467980,10.545094,6.738403
1496468580,10.435948,6.795797
1496469180,10.335743,6.862262
1496469780,10.244518,6.910128
1496470380,10.153168,6.958387
1496470980,10.061691,6.984499
1496471580,9.979254,7.013786
1496472180,9.878356,7.042885
1496472780,9.786496,7.092319
1496473380,9.685298,7.127632
1496473980,9.602382,7.140497
1496474580,9.519358,7.170737
1496475180,9.436226,7.206958
1496475780,9.352984,7.243415
1496476380,9.2789,7.27147
1496476980,9.204728,7.311431
1496477580,9.130468,7.345742
1496478180,9.056119,7.380258
1496478780,8.981681,7.420944
1496479380,8.897831,7.446799
1496479980,8.832535,7.485044
1496480580,8.776512,7.508516
1496481180,8.711086,7.541076
1496481780,8.664311,7.543622
1496482380,8.608132,7.567356
1496482980,8.561277,7.582132
1496483580,8.514386,7.590852
1496484180,8.467458,7.587398
1496484780,8.429889,7.599292
1496485380,8.392296,7.605104
1496485980,8.345273,7.607807
1496486580,8.298212,7.616649
1496487180,8.24169,7.622398
1496487780,8.194547,7.643571
1496488380,8.147366,7.664822
1496488980,8.109595,7.676943
1496489580,8.062347,7.69832
1496490180,8.024521,7.722918
1496490780,7.996135,7.763215
1496491380,7.967736,7.809995
1496491980,7.939323,7.882338
1496492580,7.929849,7.94904
1496493180,7.920373,8.022745
1496493780,7.929849,8.103719
1496494380,7.948795,8.202017
1496494980,7.98667,8.308305
1496495580,8.043437,8.450034
1496496180,8.128484,8.618763
1496496780,8.222837,8.759432
1496497380,8.326453,8.892025
1496497980,8.458068,9.001862
1496498580,8.598764,9.132008
1496499180,8.757826,9.242427
1496499780,8.944428,9.328846
1496500380,9.139755,9.428411
1496500980,9.343728,9.495271
1496501580,9.574719,9.57588
1496502180,9.814068,9.638789
1496502780,10.070845,9.680054
1496503380,10.344859,9.723322
1496503980,10.644991,9.749281
1496504580,10.943815,9.776634
1496505180,11.250369,9.7777
1496505780,11.573535,9.797335
1496506380,11.895288,9.810409
1496506980,12.206795,9.803999
1496507580,12.56128,9.839038
1496508180,12.896595,9.84998
1496508780,13.213011,9.844514
1496509380,13.536998,9.837096
1496509980,13.877216,9.849284
1496510580,14.198821,9.844744
1496511180,14.519339,9.833288
1496511780,14.838819,9.814876
1496512380,15.165901,9.811205
1496512980,15.491985,9.833896
1496513580,15.817122,9.824679
1496514180,16.10727,9.812277
1496514780,16.252084,9.628644
1496515380,16.371217,9.505906
1496515980,16.651595,9.562995
1496516580,16.965261,9.569045
1496517180,17.168345,9.581143
1496517780,17.388035,9.596237
1496518380,17.455567,9.426884
1496518980,17.641131,9.388998
1496519580,17.88541,9.436646
1496520180,17.902244,9.294727
1496520780,18.070488,9.287376
1496521380,18.356136,9.329872
1496521980,18.356136,9.077524
1496522580,18.356136,9.000308
1496523180,18.498794,9.024662
1496523780,18.540732,8.980709
1496524380,18.59943,8.901322
1496524980,18.641347,8.812831
1496525580,18.532345,8.586989
1496526180,18.507182,8.638421
1496526780,18.59943,8.625267
1496527380,18.658111,8.70329
1496527980,18.691635,8.760005
1496528580,18.80055,8.809137
1496529180,18.867546,8.803698
1496529780,18.842425,8.803854
1496530380,18.792174,8.78168
1496530980,18.641347,8.554368
1496531580,18.565891,8.454247
1496532180,18.498794,8.438332
1496532780,18.414891,8.37777
1496533380,18.288965,8.323106
1496533980,18.146145,8.246194
1496534580,17.986387,8.147894
1496535180,17.775951,8.065836
1496535780,17.556811,7.974413
1496536380,17.320472,7.837281
1496536980,17.058377,7.749165
1496537580,16.778843,7.623487
1496538180,16.464743,7.479568
1496538780,16.14988,7.358003
1496539380,15.851294,7.235178
1496539980,15.543384,7.117894
1496540580,15.251807,6.993474
1496541180,14.968052,6.931864
1496541780,14.718054,6.879346
1496542380,14.467435,6.844501
1496542980,14.224849,6.802613
1496543580,13.972944,6.774776
1496544180,13.702906,6.763128
1496544780,13.440804,6.749809
1496545380,13.177912,6.758943
1496545980,12.923008,6.777262
1496546580,12.676149,6.799279
1496547180,12.446247,6.822585
1496547780,12.233437,6.863715
1496548380,12.028946,6.886288
1496548980,11.832833,6.923562
1496549580,11.645156,6.953231
1496550180,11.457002,7.000239
1496550780,11.286348,7.025716
1496551380,11.133314,7.057775
1496551980,10.97995,7.078743
1496552580,10.835301,7.120294
1496553180,10.708486,7.156987
1496553780,10.59052,7.197143
1496554380,10.481447,7.234955
1496554980,10.38131,7.264507
1496555580,10.290146,7.291548
1496556180,10.207993,7.304251
1496556780,10.125738,7.328832
1496557380,10.043381,7.359475
1496557980,9.970088,7.375639
1496558580,9.896713,7.409762
1496559180,9.823256,7.432109
1496559780,9.768108,7.442948
1496560380,9.703709,7.456647
1496560980,9.64846,7.473593
1496561580,9.593162,7.478554
1496562180,9.537817,7.507676
1496562780,9.491659,7.509858
1496563380,9.445468,7.524159
1496563980,9.399243,7.544573
1496564580,9.362239,7.550015
1496565180,9.325213,7.561554
1496565780,9.297429,7.564139
1496566380,9.251095,7.572526
1496566980,9.214004,7.584135
1496567580,9.167609,7.580374
1496568180,9.130468,7.604246
1496568780,9.093304,7.615942
1496569380,9.046819,7.606097
1496569980,9.009606,7.611701
1496570580,8.97237,7.605081
1496571180,8.935112,7.61071
1496571780,8.897831,7.604117
1496572380,8.869856,7.594605
1496572980,8.832535,7.600262
1496573580,8.785853,7.602771
1496574180,8.748481,7.608462
1496574780,8.701734,7.604895
1496575380,8.654951,7.619702
1496575980,8.608132,7.634556
1496576580,8.570651,7.664933
1496577180,8.533147,7.701627
1496577780,8.514386,7.757357
1496578380,8.505003,7.816718
1496578980,8.505003,7.886124
1496579580,8.505003,7.949759
1496580180,8.505003,8.026806
1496580780,8.533147,8.121208
1496581380,8.551902,8.233192
1496581980,8.608132,8.380873
1496582580,8.701734,8.545634
1496583180,8.795192,8.706929
1496583780,8.907153,8.843346
1496584380,9.037518,8.982652
1496584980,9.186171,9.110301
1496585580,9.352984,9.233313
1496586180,9.547044,9.355662
1496586780,9.731317,9.430156
1496587380,9.933411,9.506534
1496587980,10.107445,9.532495
1496588580,10.335743,9.584753
1496589180,10.599601,9.639851
1496589780,10.880536,9.681431
1496590380,11.169351,9.736924
1496590980,11.483911,9.75145
1496591580,11.797121,9.775476
1496592180,12.117922,9.797583
1496592780,12.446247,9.809707
1496593380,12.782037,9.811849
1496593980,13.107671,9.835248
1496594580,13.449553,9.820761
1496595180,13.790103,9.807809
1496595780,14.120694,9.807823
1496596380,14.458782,9.814351
1496596980,14.78708,9.80905
1496597580,15.114324,9.780323
1496598180,15.440562,9.802628
1496598780,15.740199,9.785765
1496599380,16.022005,9.784425
1496599980,16.320174,9.80308
1496600580,16.626131,9.786456
1496601180,16.939855,9.80151
1496601780,17.227524,9.767875
1496602380,17.464007,9.735996
1496602980,17.716981,9.70736
1496603580,17.91066,9.649546
1496604180,18.078896,9.692378
1496604780,18.30576,9.699112
1496605380,18.565891,9.737261
1496605980,18.775421,9.691978
1496606580,18.968,9.619389
1496607180,19.152046,9.550371
1496607780,19.327588,9.484815
1496608380,19.503001,9.436308
1496608980,19.669946,9.390946
1496609580,19.795086,9.359235
1496610180,19.94518,9.327963
1496610780,20.053532,9.253555
1496611380,20.170175,9.233253
1496611980,20.245137,9.201972
1496612580,20.295102,9.178538
1496613180,20.336733,9.102221
1496613780,20.36171,9.016026
1496614380,20.386684,8.938501
1496614980,20.386684,8.89991
1496615580,20.370035,8.843522
1496616180,20.328407,8.726975
1496616780,20.27012,8.684105
1496617380,20.186835,8.567533
1496617980,20.086863,8.494029
1496618580,20.011863,8.414301
1496619180,19.911833,8.321358
1496619780,19.795086,8.220511
1496620380,19.669946,8.130553
1496620980,19.51135,8.024048
1496621580,19.327588,7.906398
1496622180,19.126958,7.822015
1496622780,18.884292,7.711622
1496623380,18.632964,7.586987
1496623980,18.372925,7.449062
1496624580,18.070488,7.217361
1496625180,17.759104,7.060775
1496625780,17.438687,6.92254
1496626380,17.126059,6.786285
1496626980,16.787322,6.681975
1496627580,16.490239,6.591664
1496628180,16.235056,6.525054
1496628780,15.987882,6.462943
1496629380,15.740199,6.433313
1496629980,15.500553,6.412672
1496630580,15.243219,6.381123
1496631180,14.985271,6.360577
1496631780,14.726685,6.340613
1496632380,14.476088,6.344801
1496632980,14.224849,6.359754
1496633580,13.981642,6.38339
1496634180,13.746515,6.40537
1496634780,13.528258,6.428652
1496635380,13.326982,6.46362
1496635980,13.125237,6.493812
1496636580,12.923008,6.52972
1496637180,12.71146,6.568412
1496637780,12.49936,6.602322
1496638380,12.304438,6.637431
1496638980,12.126814,6.662904
1496639580,11.975511,6.692384
1496640180,11.832833,6.736067
1496640780,11.698826,6.772286
1496641380,11.573535,6.811883
1496641980,11.44803,6.857359
1496642580,11.331296,6.889631
1496643180,11.214373,6.916576
1496643780,11.115288,6.933087
1496644380,11.007038,6.957861
1496644980,10.916703,6.977707
1496645580,10.817199,7.011539
1496646180,10.717552,7.039933
1496646780,10.644991,7.049332
1496647380,10.581437,7.05618
1496647980,10.517824,7.074461
1496648580,10.454152,7.092822
1496649180,10.372199,7.116547
1496649780,10.290146,7.140404
1496650380,10.207993,7.152862
1496650980,10.125738,7.171172
1496651580,10.043381,7.195378
1496652180,9.979254,7.196891
1496652780,9.905889,7.218566
1496653380,9.850812,7.234893
1496653980,9.795688,7.251283
1496654580,9.731317,7.258786
1496655180,9.657671,7.274939
1496655780,9.602382,7.285641
1496656380,9.547044,7.314022
1496656980,9.491659,7.33073
1496657580,9.436226,7.347501
1496658180,9.380744,7.358413
1496658780,9.325213,7.381234
1496659380,9.269633,7.386304
1496659980,9.223279,7.394517
1496660580,9.167609,7.4056
1496661180,9.121179,7.419841
1496661780,9.065417,7.442973
1496662380,9.028215,7.466451
1496662980,8.981681,7.511001
1496663580,8.953744,7.54393
1496664180,8.916474,7.61047
1496664780,8.888507,7.649993
1496665380,8.869856,7.742577
1496665980,8.860528,7.839557
1496666580,8.879182,7.947719
1496667180,8.897831,8.057408
1496667780,8.935112,8.168932
1496668380,8.990991,8.315792
1496668980,9.093304,8.469706
1496669580,9.204728,8.63744
1496670180,9.325213,8.798473
1496670780,9.473187,8.952832
1496671380,9.630032,9.07761
1496671980,9.832442,9.232417
1496672580,10.052537,9.361023
1496673180,10.244518,9.441171
1496673780,10.445051,9.542585
1496674380,10.681281,9.631903
1496674980,10.943815,9.720576
1496675580,11.232373,9.841271
1496676180,11.600401,9.991143
1496676780,11.984419,10.063651
1496677380,12.197912,9.963149
1496677980,12.384237,9.956732
1496678580,12.71146,10.028996
1496679180,13.081315,10.095018
1496679780,13.405798,10.146766
1496680380,13.545738,9.933038
1496680980,13.633088,9.809179
1496681580,13.851091,9.776844
1496682180,14.190143,9.847978
1496682780,14.527987,9.888217
1496683380,14.84744,9.92
1496683980,15.174494,9.958681
1496684580,15.560512,10.028127
1496685180,15.774393,9.865232
1496685780,15.740199,9.596862
1496686380,15.67178,9.364604
1496686980,15.680335,9.236411
1496687580,15.688889,9.210235
1496688180,15.705995,9.219915
1496688780,15.697442,9.176429
1496689380,15.731649,9.242238
1496689980,15.757297,9.194757
1496690580,15.748748,9.143703
1496691180,15.646113,8.861021
1496691780,15.491985,8.605083
1496692380,15.28615,8.223158
1496692980,15.079925,7.932576
1496693580,14.873297,7.685596
1496694180,14.692157,7.575453
1496694780,14.519339,7.434613
1496695380,14.354881,7.348311
1496695980,14.224849,7.307126
1496696580,14.103324,7.353201
1496697180,13.999035,7.461287
1496697780,13.920741,7.619187
1496698380,13.824958,7.747786
1496698980,13.729074,7.956342
1496699580,13.580688,8.061072
1496700180,13.370777,8.14002
1496700780,13.230555,8.305766
1496701380,13.230555,8.491556
1496701980,13.309458,8.584617
1496702580,13.536998,8.467722
1496703180,13.755234,8.125902
1496703780,13.990339,7.742851
1496704380,14.207498,7.329871
1496704980,14.346218,6.893093
1496705580,14.424161,6.561761
1496706180,14.493391,6.366358
1496706780,14.527987,6.25057
1496707380,14.536635,6.193014
1496707980,14.493391,6.223441
1496708580,14.415503,6.252196
1496709180,14.302889,6.269139
1496709780,14.172786,6.295521
1496710380,14.042503,6.276194
1496710980,13.903334,6.183582
1496711580,13.77267,6.080582
1496712180,13.668004,6.026789
1496712780,13.589424,5.952957
1496713380,13.528258,5.861777
1496713980,13.458301,5.816241
1496714580,13.397044,5.769101
1496715180,13.318221,5.717015
1496715780,13.221783,5.664734
1496716380,13.116454,5.637742
1496716980,13.010994,5.633757
1496717580,12.887788,5.661266
1496718180,12.755578,5.700232
1496718780,12.623153,5.758215
1496719380,12.49051,5.812168
1496719980,12.357646,5.871479
1496720580,12.233437,5.929388
1496721180,12.109029,5.992801
1496721780,12.002233,6.037979
1496722380,11.886369,6.090666
1496722980,11.779259,6.12185
1496723580,11.671996,6.173204
1496724180,11.573535,6.197708
1496724780,11.492878,6.232976
1496725380,11.403154,6.245467
1496725980,11.340282,6.276538
1496726580,11.277355,6.317988
1496727180,11.214373,6.370014
1496727780,11.151335,6.422484
1496728380,11.088241,6.470176
1496728980,11.034116,6.510601
1496729580,10.97995,6.556582
1496730180,10.925741,6.586936
1496730780,10.871491,6.628136
1496731380,10.817199,6.669608
1496731980,10.762863,6.711356
1496732580,10.708486,6.720782
1496733180,10.654065,6.735674
1496733780,10.626839,6.732274
1496734380,10.59052,6.736802
1496734980,10.554182,6.768575
1496735580,10.517824,6.795025
1496736180,10.481447,6.816088
1496736780,10.445051,6.842739
1496737380,10.399527,6.877596
1496737980,10.363087,6.898943
1496738580,10.317508,6.934108
1496739180,10.271899,6.958243
1496739780,10.217126,6.985084
1496740380,10.144026,7.022951
1496740980,10.089148,7.050092
1496741580,10.052537,7.077751
1496742180,10.034224,7.100197
1496742780,10.006745,7.113921
1496743380,9.979254,7.12194
1496743980,9.933411,7.141086
1496744580,9.896713,7.140335
1496745180,9.850812,7.15956
1496745780,9.814068,7.17037
1496746380,9.786496,7.190063
1496746980,9.749715,7.212541
1496747580,9.712913,7.223459
1496748180,9.685298,7.243318
1496748780,9.657671,7.269085
1496749380,9.630032,7.306701
1496749980,9.593162,7.347303
1496750580,9.547044,7.390944
1496751180,9.519358,7.453161
1496751780,9.482424,7.536936
1496752380,9.463948,7.603615
1496752980,9.454709,7.692695
1496753580,9.454709,7.811247
1496754180,9.454709,7.950843
1496754780,9.482424,8.142621
1496755380,9.537817,8.316323
1496755980,9.602382,8.518242
1496756580,9.685298,8.683697
1496757180,9.777302,8.842253
1496757780,9.887535,8.99009
1496758380,10.025065,9.130672
1496758980,10.180586,9.267181
1496759580,10.335743,9.375784
1496760180,10.517824,9.483591
1496760780,10.681281,9.553353
1496761380,10.762863,9.452243
1496761980,10.862445,9.437703
1496762580,11.088241,9.56991
1496763180,11.358251,9.711829
1496763780,11.636207,9.797289
1496764380,11.939867,9.858225
1496764980,12.233437,9.924555
1496765580,12.534749,9.939673
1496766180,12.693807,9.804701
1496766780,12.967013,9.88885
1496767380,13.29193,9.921774
1496767980,13.563215,9.943034
1496768580,13.763953,9.900185
1496769180,14.059885,9.946736
1496769780,14.372206,9.963186
1496770380,14.666253,9.970675
1496770980,14.968052,9.993075
1496771580,15.234631,9.961777
1496772180,15.483416,9.963056
1496772780,15.748748,9.933501
1496773380,16.013475,9.955651
1496773980,16.260597,9.942457
1496774580,16.498736,9.933074
1496775180,16.744922,9.938388
1496775780,17.007594,9.955565
1496776380,17.26978,9.930849
1496776980,17.548376,9.943842
1496777580,17.683274,9.718938
1496778180,17.716981,9.615968
1496778780,17.683274,9.319055
1496779380,17.62427,9.010399
1496779980,17.598976,8.874327
1496780580,17.514634,8.685432
1496781180,17.328919,8.369124
1496781780,17.151432,8.050962
1496782380,16.931385,7.701473
1496782980,16.710992,7.394196
1496783580,16.481741,7.173779
1496784180,16.26911,7.008357
1496784780,16.04759,6.894731
1496785380,15.808577,6.826836
1496785980,15.569075,6.765723
1496786580,15.329064,6.705732
1496787180,15.088526,6.679346
1496787780,14.856059,6.689326
1496788380,14.614426,6.745642
1496788980,14.380867,6.844919
1496789580,14.172786,6.990004
1496790180,13.981642,7.139498
1496790780,13.790103,7.227557
1496791380,13.589424,7.272023
1496791980,13.440804,7.373705
1496792580,13.300695,7.504872
1496793180,13.177912,7.633336
1496793780,13.054952,7.726346
1496794380,12.931811,7.795208
1496794980,12.799672,7.841962
1496795580,12.676149,7.841645
1496796180,12.570122,7.816956
1496796780,12.446247,7.778943
1496797380,12.339914,7.742176
1496797980,12.224557,7.714691
1496798580,12.109029,7.687461
1496799180,12.002233,7.663983
1496799780,11.886369,7.643418
1496800380,11.788191,7.605314
1496800980,11.68094,7.564103
1496801580,11.582491,7.52665
1496802180,11.492878,7.468684
1496802780,11.394176,7.431936
1496803380,11.30433,7.398786
1496803980,11.223373,7.369156
1496804580,11.142325,7.351577
1496805180,11.061184,7.345952
1496805780,10.98898,7.319981
1496806380,10.916703,7.317731
1496806980,10.84435,7.31553
1496807580,10.753804,7.324651
1496808180,10.663138,7.327945
1496808780,10.563268,7.33402
1496809380,10.481447,7.346593
1496809980,10.399527,7.359246
1496810580,10.326626,7.37518
1496811180,10.235389,7.390743
1496811780,10.153168,7.415584
1496812380,10.070845,7.440565
1496812980,9.997582,7.456881
1496813580,9.924238,7.479299
1496814180,9.850812,7.50183
1496814780,9.786496,7.515584
1496815380,9.712913,7.532244
1496815980,9.64846,7.552208
1496816580,9.583941,7.578358
1496817180,9.547044,7.602093
1496817780,9.519358,7.623016
1496818380,9.491659,7.631709
1496818980,9.473187,7.637514
1496819580,9.463948,7.640419
1496820180,9.445468,7.65239
1496820780,9.399243,7.666973
1496821380,9.352984,7.66308
1496821980,9.315953,7.674789
1496822580,9.306692,7.683901
1496823180,9.297429,7.680655
1496823780,9.288165,7.689775
1496824380,9.2789,7.686528
1496824980,9.2789,7.680346
1496825580,9.269633,7.677104
1496826180,9.260365,7.680041
1496826780,9.241825,7.673563
1496827380,9.241825,7.673563
1496827980,9.214004,7.670031
1496828580,9.19545,7.663571
1496829180,9.17689,7.657119
1496829780,9.149041,7.653614
1496830380,9.130468,7.64718
1496830980,9.102597,7.637547
1496831580,9.074714,7.640213
1496832180,9.046819,7.66135
1496832780,9.028215,7.654929
1496833380,8.990991,7.666735
1496833980,8.963058,7.66944
1496834580,8.925794,7.668947
1496835180,8.888507,7.69317
1496835780,8.851198,7.711279
1496836380,8.832535,7.773295
1496836980,8.823202,7.845386
1496837580,8.823202,7.959769
1496838180,8.841867,8.063115
1496838780,8.860528,8.148148
1496839380,8.879182,8.214253
1496839980,8.907153,8.317812
1496840580,8.916474,8.354877
1496841180,8.944428,8.446678
1496841780,9.000299,8.6057
1496842380,9.08401,8.800413
1496842980,9.17689,8.952992
1496843580,9.288165,9.131206
1496844180,9.380744,9.200415
1496844780,9.500893,9.312619
1496845380,9.657671,9.450805
1496845980,9.832442,9.561183
1496846580,10.034224,9.670701
1496847180,10.253646,9.743228
1496847780,10.481447,9.821646
1496848380,10.708486,9.901688
1496848980,10.943815,9.938787
1496849580,11.187363,9.989815
1496850180,11.457002,10.03972
1496850780,11.734585,10.079198
1496851380,12.020043,10.09138
1496851980,12.304438,10.130048
1496852580,12.596642,10.14128
1496853180,12.896595,10.15033
1496853780,13.204237,10.165793
1496854380,13.510774,10.182697
1496854980,13.816246,10.141099
1496855580,14.120694,10.117859
1496856180,14.424161,10.138608
1496856780,14.718054,10.112531
1496857380,15.028306,10.089693
1496857980,15.380539,10.052144
1496858580,15.748748,10.026999
1496859180,16.081696,9.981861
1496859780,16.396731,10.004054
1496860380,16.685539,9.993917
1496860980,16.982195,9.981781
1496861580,17.26133,9.959543
1496862180,17.531506,9.924062
1496862780,17.775951,9.93257
1496863380,18.00321,9.930498
1496863980,18.238571,9.883164
1496864580,18.456847,9.867984
1496865180,18.666492,9.839068
1496865780,18.867546,9.830595
1496866380,19.093503,9.814096
1496866980,19.285804,9.826502
1496867580,19.394427,9.807216
1496868180,19.544747,9.808432
1496868780,19.686635,9.752705
1496869380,19.795086,9.674487
1496869980,19.92017,9.667402
1496870580,20.095195,9.652666
1496871180,20.070198,9.280562
1496871780,19.778404,8.875669
1496872380,19.51135,8.457571
1496872980,19.227295,7.967345
1496873580,18.901036,7.655672
1496874180,18.666492,7.477614
1496874780,18.482016,7.507451
1496875380,18.288965,7.705056
1496875980,18.104118,7.879624
1496876580,17.843319,7.899911
1496877180,17.573678,7.903408
1496877780,17.328919,7.893786
1496878380,17.109141,7.870988
1496878980,16.897501,7.96452
1496879580,16.829709,8.282142
1496880180,16.753403,8.41684
1496880780,16.507233,8.303277
1496881380,16.260597,8.247023
1496881980,16.098746,8.351545
1496882580,15.970817,8.446994
1496883180,15.78294,8.372439
1496883780,15.569075,8.103345
1496884380,15.363384,7.959433
1496884980,15.140115,7.836952
1496885580,14.899148,7.703316
1496886180,14.657617,7.548253
1496886780,14.441473,7.432388
1496887380,14.250869,7.353571
1496887980,14.059885,7.228873
1496888580,13.868508,7.106882
1496889180,13.685457,7.030626
1496889780,13.50203,6.955588
1496890380,13.309458,6.900836
1496890980,13.107671,6.87146
1496891580,12.923008,6.848927
1496892180,12.782037,6.837016
1496892780,12.684978,6.818936
1496893380,12.587803,6.806491
1496893980,12.455102,6.809178
1496894580,12.313308,6.836471
1496895180,12.171258,6.852945
1496895780,12.037848,6.878289
1496896380,11.895288,6.911901
1496896980,11.752458,6.940229
1496897580,11.609354,6.974461
1496898180,11.474942,7.000847
1496898780,11.340282,7.038827
1496899380,11.214373,7.074589
1496899980,11.088241,7.110658
1496900580,10.97995,7.14182
1496901180,10.889579,7.167964
1496901780,10.808146,7.197432
1496902380,10.726616,7.221249
1496902980,10.654065,7.230863
1496903580,10.581437,7.252217
1496904180,10.490543,7.296678
1496904780,10.399527,7.311955
1496905380,10.308389,7.345068
1496905980,10.235389,7.343262
1496906580,10.144026,7.382585
1496907180,10.070845,7.392776
1496907780,10.006745,7.42413
1496908380,9.933411,7.440454
1496908980,9.859995,7.450857
1496909580,9.795688,7.482568
1496910180,9.731317,7.466208
1496910780,9.666881,7.504092
1496911380,9.6116,7.52116
1496911980,9.547044,7.547225
1496912580,9.482424,7.567323
